id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,weekend_availability_rate,weekday_availability_rate,num_reviews_bin
1029421340982023206,2022-11-01,within an hour,100.0,100.0,True,18.0,18.0,True,True,Sisli,41.061959,28.986932,Room in aparthotel,Entire home/apt,2,1.0,1.0,2.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Dedicated workspace"", ""Hair dryer"", ""Outlet covers"", ""Cleaning products"", ""Heating - split type ductless system"", ""Essentials"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Electric stove"", ""Elevator"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Shampoo"", ""50 inch HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"", ""AC - split type ductless system"", ""First aid kit"", ""Toaster"", ""Dishes and silverware"", ""Bed linens"", ""Hot water kettle""]",2471.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,18,18,0,0,1.0,1.0,0.0
1033178001409311619,2023-05-31,a few days or more,0.0,88.0,True,2.0,2.0,True,True,Fatih,41.02573,28.94097,Entire rental unit,Entire home/apt,5,1.0,2.0,6.0,"[""Central heating"", ""Dining table"", ""Smoking allowed"", ""Clothing storage"", ""Iron"", ""Freezer"", ""Washer"", ""Oven"", ""Air conditioning"", ""Hot water"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""TV"", ""Pets allowed""]",1300.0,100,365,4.5,5.0,4.0,5.0,5.0,5.0,5.0,True,2,2,0,0,0.7371794871794872,0.7368421052631579,1.0
1033193507259660595,2023-11-26,within an hour,99.0,100.0,True,7.0,11.0,True,True,Beyoglu,41.0312648,28.9810863,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Extra pillows and blankets"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Baking sheet"", ""Dedicated workspace"", ""Building staff"", ""Hair dryer"", ""Clothing storage: closet and wardrobe"", ""Outlet covers"", ""Cleaning products"", ""Dining table"", ""Washer"", ""Coffee maker: drip coffee maker"", ""Essentials"", ""Air conditioning"", ""Stainless steel double oven"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""TV"", ""Elevator"", ""Central heating"", ""Paid dryer \u2013 In building"", ""Portable fans"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Self check-in"", ""Shampoo"", ""Cleaning available during stay"", ""Free street parking"", ""Window guards"", ""First aid kit"", ""Coffee"", ""Dishes and silverware"", ""Bed linens"", ""Wine glasses"", ""Stainless steel gas stove""]",7925.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,7,7,0,0,0.4038461538461538,0.4019138755980861,0.0
1033210740518326760,2023-11-26,within an hour,99.0,100.0,True,7.0,11.0,True,True,Beyoglu,41.0312648,28.9810863,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""First aid kit"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""TV"", ""Fire extinguisher""]",7059.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,7,7,0,0,0.3076923076923077,0.3062200956937799,0.0
1033224664259262160,2023-11-26,within an hour,99.0,100.0,True,7.0,11.0,True,True,Beyoglu,41.03205615402115,28.981744423735837,Entire rental unit,Entire home/apt,7,2.0,3.0,4.0,"[""Extra pillows and blankets"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Shower gel"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Baking sheet"", ""Dedicated workspace"", ""Hair dryer"", ""Dining table"", ""Cleaning products"", ""Clothing storage"", ""Paid parking off premises"", ""Washer"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""TV"", ""Elevator"", ""Central heating"", ""Paid dryer \u2013 In building"", ""Portable fans"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Shampoo"", ""Free street parking"", ""First aid kit"", ""Coffee"", ""Dishes and silverware"", ""Bed linens"", ""Wine glasses"", ""Gas stove"", ""Hot water kettle""]",10788.0,100,365,2.5,3.0,3.0,3.0,3.0,3.0,3.0,True,7,7,0,0,0.4038461538461538,0.4019138755980861,1.0
1033224703256489121,2020-06-03,within an hour,99.0,100.0,True,10.0,10.0,True,True,Beyoglu,41.02640479569784,28.977768267459115,Room in hotel,Private room,3,1.0,1.0,2.0,"[""Extra pillows and blankets"", ""Cooking basics"", ""City skyline view"", ""Iron"", ""Stainless steel electric stove"", ""Body soap"", ""Wifi"", ""Safe"", ""Fire extinguisher"", ""Central air conditioning"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Pets allowed"", ""Dedicated workspace"", ""Building staff"", ""Hair dryer"", ""Cleaning products"", ""Paid parking off premises"", ""Essentials"", ""Paid parking on premises"", ""Smoke alarm"", ""Refrigerator"", ""TV"", ""Paid dryer \u2013 In building"", ""Self check-in"", ""Heating"", ""Shampoo"", ""First aid kit"", ""Dishes and silverware"", ""Paid washer \u2013 In building"", ""Bed linens"", ""Shared patio or balcony""]",1625.0,1,365,4.16,4.2,3.92,4.44,4.48,4.8,4.04,True,9,1,8,0,1.0,0.9904306220095692,5.0
1029435603767589392,2022-11-01,within an hour,100.0,100.0,True,18.0,18.0,True,True,Sisli,41.061959,28.986932,Room in aparthotel,Entire home/apt,2,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Dedicated workspace"", ""Hair dryer"", ""Outlet covers"", ""Cleaning products"", ""Dining table"", ""Heating - split type ductless system"", ""Essentials"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Electric stove"", ""Elevator"", ""Cleaning available during stay"", ""Paid parking lot off premises"", ""Shampoo"", ""50 inch HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"", ""AC - split type ductless system"", ""First aid kit"", ""Toaster"", ""Dishes and silverware"", ""Bed linens"", ""Hot water kettle""]",3217.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,18,18,0,0,1.0,1.0,0.0
1029444603836937716,2022-11-01,within an hour,100.0,100.0,True,18.0,18.0,True,True,Sisli,41.061959,28.986932,Room in aparthotel,Entire home/apt,2,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Dedicated workspace"", ""Hair dryer"", ""Outlet covers"", ""Cleaning products"", ""Dining table"", ""Heating - split type ductless system"", ""Essentials"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Electric stove"", ""Elevator"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Shampoo"", ""50 inch HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"", ""AC - split type ductless system"", ""First aid kit"", ""Toaster"", ""Dishes and silverware"", ""Bed linens""]",3217.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,18,18,0,0,1.0,1.0,0.0
1029457662326654951,2022-11-01,within an hour,100.0,100.0,True,18.0,18.0,True,True,Sisli,41.061959,28.986932,Room in aparthotel,Entire home/apt,2,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Dedicated workspace"", ""Hair dryer"", ""Outlet covers"", ""Cleaning products"", ""Dining table"", ""Heating - split type ductless system"", ""Essentials"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Electric stove"", ""Elevator"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Shampoo"", ""50 inch HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"", ""AC - split type ductless system"", ""First aid kit"", ""Toaster"", ""Dishes and silverware"", ""Bed linens"", ""Hot water kettle""]",2471.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,18,18,0,0,1.0,1.0,0.0
1029468914127980667,2022-11-01,within an hour,100.0,100.0,True,18.0,18.0,True,True,Sisli,41.061959,28.986932,Room in aparthotel,Entire home/apt,2,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Clothing storage: wardrobe"", ""Pets allowed"", ""Dedicated workspace"", ""Hair dryer"", ""Outlet covers"", ""Cleaning products"", ""Dining table"", ""Heating - split type ductless system"", ""Essentials"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Electric stove"", ""Elevator"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Shampoo"", ""50 inch HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"", ""AC - split type ductless system"", ""First aid kit"", ""Toaster"", ""Dishes and silverware"", ""Bed linens"", ""Hot water kettle""]",3217.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,18,18,0,0,1.0,1.0,0.0
1029517013874315560,2019-08-31,within an hour,100.0,100.0,True,8.0,10.0,True,True,Beyoglu,41.02506922529189,28.9729114449719,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,"[""Free dryer \u2013 In unit"", ""Dishwasher"", ""Radiant heating"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Free washer \u2013 In unit"", ""Iron"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Theme room"", ""42 inch HDTV with standard cable"", ""Fire extinguisher"", ""Clothing storage: wardrobe and dresser"", ""Shower gel"", ""Carbon monoxide alarm"", ""Lockbox"", ""Freezer"", ""Siemens stainless steel single oven"", ""Siemens refrigerator"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Baking sheet"", ""Coffee maker: pour-over coffee"", ""Dedicated workspace"", ""Hair dryer"", ""Dining table"", ""Cleaning products"", ""Single level home"", ""Paid parking garage off premises"", ""Essentials"", ""Siemens stainless steel gas stove"", ""Books and reading material"", ""Self check-in"", ""Pantene shampoo"", ""Fast wifi \u2013 91 Mbps"", ""AC - split type ductless system"", ""Ethernet connection"", ""Window guards"", ""Coffee"", ""Dishes and silverware"", ""Bed linens"", ""Wine glasses"", ""Hot water kettle""]",4705.0,3,365,4.77,4.83,4.9,4.87,4.8,4.93,4.77,True,5,5,0,0,0.7884615384615384,0.7703349282296651,5.0
1029585366251447412,2023-11-20,unknown,0.0,0.0,True,1.0,1.0,True,True,Avcilar,41.00096,28.70705,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Exterior security cameras on property"", ""TV"", ""Wifi"", ""Washer"", ""Kitchen"", ""Smoking allowed""]",828.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,1,0,1,0,0.7307692307692307,0.7416267942583732,0.0
1029615368574220876,2023-09-17,within an hour,100.0,100.0,True,1.0,1.0,True,True,Silivri,41.07217102967514,28.24266901182486,Entire home,Entire home/apt,4,1.5,1.0,4.0,"[""Extra pillows and blankets"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Iron"", ""Drying rack for clothing"", ""Wifi"", ""Long term stays allowed"", ""Clothing storage: closet"", ""Stainless steel oven"", ""Hot water"", ""Kitchen"", ""Indoor fireplace: electric"", ""Microwave"", ""Dining table"", ""Cleaning products"", ""Other gas stove"", ""Mosquito net"", ""Refrigerator"", ""Central heating"", ""Portable fans"", ""Paid parking lot off premises"", ""Smoking allowed"", ""Toaster"", ""Dishes and silverware"", ""Bed linens"", ""HDTV with Netflix""]",2331.0,100,180,5.0,5.0,5.0,5.0,5.0,5.0,5.0,True,1,1,0,0,0.6282051282051282,0.645933014354067,2.0
1029627266045825159,2020-03-08,within an hour,99.0,99.0,True,10.0,13.0,True,True,Fatih,41.013993302133336,28.97852464418029,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Paid parking lot on premises \u2013 3 spaces"", ""Iron"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Mini fridge"", ""Private entrance"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Hangers"", ""Pets allowed"", ""Building staff"", ""Hair dryer"", ""Clothing storage: closet and wardrobe"", ""Dining table"", ""Cleaning products"", ""Essentials"", ""Mosquito net"", ""Air conditioning"", ""Smoke alarm"", ""TV"", ""Central heating"", ""Self check-in"", ""Laundromat nearby"", ""Paid parking lot off premises"", ""Yok conditioner"", ""Shampoo"", ""Cleaning available during stay"", ""Free street parking"", ""Window guards"", ""First aid kit"", ""Coffee"", ""Bed linens"", ""Hot water kettle""]",3515.0,100,365,4.85,4.86,4.86,4.93,4.93,4.92,4.85,True,9,9,0,0,0.8974358974358975,0.9330143540669856,6.0
1033230253909788255,2023-11-26,within an hour,99.0,100.0,True,7.0,11.0,True,True,Beyoglu,41.0303,28.98179,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,"[""Outdoor dining area"", ""Extra pillows and blankets"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Baking sheet"", ""Dedicated workspace"", ""Hair dryer"", ""Clothing storage: closet and wardrobe"", ""Outlet covers"", ""Cleaning products"", ""Dining table"", ""Washer"", ""Coffee maker: drip coffee maker"", ""Essentials"", ""Air conditioning"", ""Stainless steel double oven"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""TV"", ""Elevator"", ""Central heating"", ""Paid dryer \u2013 In building"", ""Cleaning available during stay"", ""Paid parking lot off premises"", ""Shampoo"", ""Free street parking"", ""Smoking allowed"", ""Window guards"", ""First aid kit"", ""Coffee"", ""Dishes and silverware"", ""Bed linens"", ""Wine glasses"", ""Gas stove"", ""Hot water kettle""]",12790.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,7,7,0,0,0.4038461538461538,0.4019138755980861,0.0
1033244529664167554,2018-08-06,unknown,0.0,0.0,True,1.0,2.0,True,True,Besiktas,41.08886305516306,29.01322449606837,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,"[""Host greets you"", ""Central heating"", ""Smoking allowed"", ""Washer"", ""Wifi"", ""Kitchen"", ""TV"", ""Park view"", ""Pets allowed""]",2760.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,1,1,0,0,0.7371794871794872,0.7368421052631579,0.0
1033352413606574952,2019-11-13,within an hour,100.0,100.0,True,10.0,15.0,True,True,Beyoglu,41.02796,28.97298,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,"[""Free dryer \u2013 In unit"", ""Extra pillows and blankets"", ""Dishwasher"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Free washer \u2013 In unit"", ""Iron"", ""Stainless steel electric stove"", ""Wifi"", ""Long term stays allowed"", ""Mini fridge"", ""Private hot tub - available all year, open 24 hours"", ""Private entrance"", ""Shower gel"", ""Lockbox"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Coffee maker: pour-over coffee"", ""High chair"", ""Microwave"", ""Dedicated workspace"", ""Blender"", ""Hair dryer"", ""Dining table"", ""Clothing storage"", ""Paid parking off premises"", ""Essentials"", ""Mosquito net"", ""HDTV"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""AC - split type ductless system"", ""Dishes and silverware"", ""Bed linens"", ""Wine glasses"", ""Hot water kettle""]",2584.0,2,365,4.89,4.9,4.93,4.9,4.9,4.82,4.88,True,8,8,0,0,0.9487179487179488,0.9425837320574164,6.0
1033371947911135814,2014-05-10,unknown,0.0,0.0,True,11.0,12.0,True,True,Kadikoy,40.98598136403602,29.02882229536772,Room in aparthotel,Entire home/apt,2,1.0,1.0,1.0,"[""Extra pillows and blankets"", ""Dishwasher"", ""Cooking basics"", ""Iron"", ""Drying rack for clothing"", ""Body soap"", ""Wifi"", ""Long term stays allowed"", ""Mini fridge"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Room-darkening shades"", ""Kitchen"", ""Hangers"", ""Coffee maker: Nespresso"", ""Hair dryer"", ""Clothing storage: closet and wardrobe"", ""Dining table"", ""Washer"", ""Paid parking garage off premises"", ""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""TV"", ""Electric stove"", ""Elevator"", ""Central heating"", ""Self check-in"", ""Shampoo"", ""Coffee"", ""Dishes and silverware"", ""Bed linens"", ""Keypad"", ""Wine glasses""]",3513.0,100,365,4.94,4.97,4.94,4.97,4.94,4.97,4.89,True,10,10,0,0,0.532051282051282,0.583732057416268,5.0
1033371960323385956,2015-07-20,unknown,0.0,0.0,True,2.0,2.0,True,True,Sisli,41.11396348239138,29.0210784226656,Entire rental unit,Entire home/apt,5,2.0,3.0,1.0,"[""Hot tub"", ""Kitchen"", ""Pool"", ""Smoke alarm"", ""Dedicated workspace"", ""Free parking on premises"", ""Air conditioning""]",5105.0,100,365,4.58267273452033,4.6156312292358805,4.536973159712995,4.720404651162791,4.7400843741695455,4.644599335548173,4.541681174828892,True,2,2,0,0,0.7307692307692307,0.7416267942583732,0.0
